,sim_number,price_vnd
95347,936581285,500000
95348,705409876,1000000
95349,898323573,1000000
95350,924547888,10000000
95351,963218212,500000
95352,819010010,10000000
95353,343426566,450000
95354,944669873,1000000
95355,901483990,3000000
95356,708120320,1000000
95357,777101444,12000000
95358,832272722,500000
95359,342847568,450000
95360,772948888,65000000
95361,799177112,1000000
95362,762522133,1000000
95363,977651591,500000
95364,364113099,450000
95365,903149511,500000
95366,327646166,450000
95367,839751368,500000
95368,901306079,3000000
95369,866130479,450000
95370,343882799,450000
95371,792056789,10000000
95372,842823678,11325000
95373,899053456,1000000
95374,932187345,1000000
95375,969767222,10000000
95376,764696996,11000000
95377,961117172,500000
95378,367177379,450000
95379,335884966,450000
95380,862940488,450000
95381,336140839,450000
95382,769666168,3000000
95383,327901699,450000
95384,859593388,500000
95385,889379999,50000000
95386,795555678,10000000
95387,926363610,500000
95388,995666626,12000000
95389,814711077,500000
95390,327220293,450000
95391,867616268,500000
95392,343835186,450000
95393,866377787,450000
95394,796699668,10000000
95395,905652001,3000000
95396,795755754,1000000
95397,914638648,500000
95398,335579168,450000
95399,769696991,3000000
95400,965883888,10000000
95401,939788388,3000000
95402,344020704,450000
95403,909608107,500000
95404,332964739,450000
95405,566572006,500000
95406,862899902,450000
95407,325366604,450000
95408,877993288,500000
95409,327555307,450000
95410,785292929,1000000
95411,975390565,450000
95412,364693553,450000
95413,909600906,500000
95414,763750756,1000000
95415,855551386,3000000
95416,387191986,450000
95417,335113411,450000
95418,329117966,450000
95419,782956230,1000000
95420,327213266,450000
95421,929999874,3000000
95422,879400299,500000
95423,822278686,3000000
95424,912468279,3000000
95425,896703456,3000000
95426,963880855,500000
95427,585742742,500000
95428,865591989,450000
95429,919003136,3000000
95430,796859377,1000000
95431,813018668,10000000
95432,342944586,450000
95433,762525353,1000000
95434,901413489,500000
95435,968336292,500000
95436,936951839,3000000
95437,343260444,450000
95438,879928166,500000
95439,928590595,500000
95440,917691991,3000000
95441,338737979,13900000
95442,815822525,500000
95443,344054579,450000
95444,986711174,500000
95445,334568218,450000
95446,528102003,12000000
95447,334855591,450000
95448,941282001,3000000
95449,845666279,3000000
95450,988187795,10000000
95451,927113663,500000
95452,354009339,450000
95453,702780480,1000000
95454,934598359,500000
95455,763108654,1000000
95456,946999286,3000000
95457,923265444,500000
95458,926978983,500000
95459,926533222,10000000
95460,833053838,3000000
95461,839683456,11325000
95462,344109345,450000
95463,343073588,450000
95464,943787827,1000000
95465,329587199,450000
95466,338389086,450000
95467,355754579,450000
95468,788541154,1000000
95469,912340685,3000000
95470,879927898,500000
95471,977642005,3000000
95472,896714444,65000000
95473,869888659,10000000
95474,904792011,10000000
95475,946305451,1000000
95476,562255139,500000
95477,944814157,1000000
95478,569359959,500000
95479,915822468,3000000
95480,985176199,5000000
95481,762648649,1000000
95482,898300081,1000000
95483,762719713,1000000
95484,984061586,500000
95485,343973331,450000
95486,935110802,1000000
95487,702581111,65000000
95488,332839939,450000
95489,375121599,450000
95490,899407407,1000000
95491,981310799,10000000
95492,888359229,1000000
95493,327310480,450000
95494,964361771,500000
95495,327441388,450000
95496,396578678,10000000
95497,877004068,500000
95498,327300683,450000
95499,775894666,12000000
95500,394394394,500000
95501,889000078,10000000
95502,375884477,450000
95503,778868168,3000000
95504,935935965,500000
95505,387089777,10000000
95506,944771389,1000000
95507,328688788,10000000
95508,963337005,500000
95509,931383853,1000000
95510,372272678,450000
95511,763722726,1000000
95512,763536535,1000000
95513,907242006,3000000
95514,762678378,1000000
95515,866942594,450000
95516,328020504,450000
95517,877212188,500000
95518,708060061,1000000
95519,333645939,450000
95520,336283239,450000
95521,335981983,450000
95522,815556161,500000
95523,352146086,450000
95524,788829999,65000000
95525,983051881,3000000
95526,326240490,450000
95527,334031208,450000
95528,909619235,500000
95529,832880568,3000000
95530,862964884,450000
95531,974346008,500000
95532,965483149,500000
95533,965628794,500000
95534,326540039,450000
95535,369035556,450000
95536,379511444,10000000
95537,929773339,3000000
95538,333187188,450000
95539,962303373,500000
95540,928941999,12000000
95541,903388335,3000000
95542,962577073,500000
95543,362855829,450000
95544,938444448,10000000
95545,879611788,500000
95546,985113993,500000
95547,523051998,12000000
95548,329956116,450000
95549,588708880,500000
95550,705282925,1000000
95551,972200771,500000
95552,777775537,10000000
95553,377102017,450000
95554,772626626,1000000
95555,919657583,500000
95556,932898039,500000
95557,946022004,3000000
95558,346167969,450000
95559,369214884,450000
95560,921706786,3000000
95561,823341678,11325000
95562,976996399,10000000
95563,906290992,10000000
95564,825956999,12000000
95565,332190617,450000
95566,969331974,3000000
95567,832006969,3000000
95568,762518787,1000000
95569,705368679,1000000
95570,784994468,1000000
95571,329167266,450000
95572,965140364,500000
95573,799636688,10000000
95574,987788588,10000000
95575,846516688,3000000
95576,768592268,1000000
95577,394567896,10000000
95578,327469456,450000
95579,343605979,450000
95580,938562268,500000
95581,348599786,450000
95582,799132876,1000000
95583,928863553,500000
95584,928697899,10000000
95585,856216666,50000000
95586,909118093,1000000
95587,857757575,3000000
95588,935345822,1000000
95589,327447447,450000
95590,789318894,1000000
95591,328191210,450000
95592,917678932,500000
95593,926708389,10000000
95594,933200179,3000000
95595,788798686,13000000
95596,769012567,10000000
95597,941471748,1000000
95598,353210892,450000
95599,989080926,500000
95600,917030303,10000000
95601,353365658,450000
95602,967669669,10000000
95603,334736539,450000
95604,929777773,13000000
95605,867561319,500000
95606,707773535,500000
95607,566292005,500000
95608,329670866,450000
95609,921132004,3000000
95610,966555567,12000000
95611,922378886,3000000
95612,762615612,1000000
95613,978887773,10000000
95614,335236486,450000
95615,366019879,450000
95616,377448118,450000
95617,795721964,1000000
95618,961895199,3000000
95619,857368866,3000000
95620,934057957,3000000
95621,973474747,450000
95622,359566489,450000
95623,911021639,3000000
95624,815430678,11325000
95625,984676749,450000
95626,909757968,10000000
95627,705519339,1000000
95628,359972269,450000
95629,931695289,3000000
95630,327761115,450000
95631,334722444,10000000
95632,902524747,500000
95633,946570315,1000000
95634,903980206,500000
95635,866010875,450000
95636,879759898,500000
95637,333832012,450000
95638,336868336,450000
95639,836342888,12000000
95640,889461854,1000000
95641,971585958,450000
95642,942288891,3000000
95643,962453886,500000
95644,843552345,3000000
95645,856649696,3000000
95646,963821733,500000
95647,943087457,1000000
95648,862964369,450000
95649,359784888,10000000
95650,568661168,1000000
95651,329735768,450000
95652,833526789,11325000
95653,866777051,450000
95654,939776761,500000
95655,865056783,450000
95656,334348699,450000
95657,889333567,10000000
95658,707979639,3000000
95659,926557959,3000000
95660,878234559,500000
95661,705333878,1000000
95662,943149995,3000000
95663,987033794,450000
95664,814389582,500000
95665,817598959,3000000
95666,867132198,450000
95667,814963678,11325000
95668,835999911,12000000
95669,705251967,1000000
95670,963599238,500000
95671,862895239,450000
95672,853246668,12000000
95673,763567117,1000000
95674,836666899,10000000
95675,929061985,12000000
95676,773666651,1000000
95677,336230639,450000
95678,768073818,1000000
95679,888993131,3000000
95680,332310866,450000
95681,932313388,1000000
95682,888128817,1000000
95683,949694449,1000000
95684,943606394,1000000
95685,337315995,450000
95686,944268006,1000000
95687,377974357,450000
95688,763537123,1000000
95689,567892166,3000000
95690,984786397,450000
95691,886252525,1000000
95692,333496686,450000
95693,852338345,500000
95694,377497966,5000000
95695,938829797,3000000
95696,343614979,450000
95697,886707276,1000000
95698,915842922,500000
95699,961478989,10000000
95700,926345969,3000000
95701,795599477,1000000
95702,336285551,450000
95703,879765558,500000
95704,382789789,68000000
95705,382837666,10000000
95706,846316678,11325000
95707,889969199,10000000
95708,346684266,450000
95709,328057988,450000
95710,932372564,1000000
95711,943391173,1000000
95712,865068676,450000
95713,905777577,3000000
95714,823456741,3000000
95715,333421739,450000
95716,567837968,10000000
95717,866280858,450000
95718,877008066,500000
95719,383555519,10000000
95720,822833011,3000000
95721,523062005,12000000
95722,369740279,450000
95723,963508589,3000000
95724,865074889,450000
95725,842054678,11325000
95726,764369234,1000000
95727,976046093,500000
95728,566332003,500000
95729,327044415,450000
95730,332323256,450000
95731,769987979,10000000
95732,898874224,1000000
95733,344269188,450000
95734,818797986,3000000
95735,836224111,3000000
95736,569202020,500000
95737,773337456,1000000
95738,815800177,500000
95739,326114566,450000
95740,797791979,10000000
95741,989151166,3000000
95742,344280675,450000
95743,816662014,12000000
95744,334733325,450000
95745,862923139,450000
95746,762531964,1000000
95747,523782001,500000
95748,779990005,12000000
95749,888844979,12000000
95750,776110066,1000000
95751,862981768,450000
95752,898081666,12000000
95753,888333877,12000000
95754,989672166,3000000
95755,878996996,500000
95756,944658198,1000000
95757,343149839,450000
95758,836427999,12000000
95759,705404347,1000000
95760,765818898,3000000
95761,332141170,450000
95762,907176176,500000
95763,763194239,1000000
95764,336654268,450000
95765,888939937,3000000
95766,765888873,3000000
95767,986572787,450000
95768,975857794,450000
95769,774662234,1000000
95770,702770234,1000000
95771,793346555,12000000
95772,345147997,450000
95773,889837231,1000000
95774,325678906,450000
95775,866362868,450000
95776,793370022,1000000
95777,965773652,500000
95778,828823338,12000000
95779,935859999,65000000
95780,385159998,450000
95781,329870039,450000
95782,375719086,450000
95783,877112273,500000
95784,776292974,1000000
95785,762268989,1000000
95786,858919789,11325000
95787,899731357,1000000
95788,938416191,3000000
95789,327190280,450000
95790,335310714,450000
95791,877110986,500000
95792,913113189,3000000
95793,898881977,12000000
95794,377224588,450000
95795,896525650,1000000
95796,928379669,12000000
95797,342671889,450000
95798,354180995,450000
95799,824999179,3000000
95800,985267979,13900000
95801,862934734,450000
95802,383609499,450000
95803,775234949,1000000
95804,346140279,450000
95805,815179179,3000000
95806,938284777,12000000
95807,908393393,500000
95808,971171717,500000
95809,973299094,450000
95810,853111119,10300000
95811,889584855,1000000
95812,792561888,12000000
95813,888767919,3000000
95814,763528523,1000000
95815,776216516,1000000
95816,762558557,1000000
95817,965399198,3000000
95818,386880379,450000
95819,786368567,3000000
95820,913561997,15000000
95821,375105739,450000
95822,877005486,500000
95823,343950000,12400000
95824,355233666,10000000
95825,945124492,1000000
95826,782815999,12000000
95827,768446699,10000000
95828,941000006,10300000
95829,944360046,1000000
95830,969950268,3000000
95831,773390959,1000000
95832,383184848,450000
95833,708089087,1000000
95834,969699673,3000000
95835,912692907,3000000
95836,931151815,1000000
95837,582731731,500000
95838,328678586,450000
95839,917137777,50000000
95840,969946989,10000000
95841,357200396,450000
95842,974801311,450000
95843,859363369,500000
95844,944688003,1000000
95845,865806066,450000
95846,923871866,3000000
95847,843026688,3000000
95848,823062019,15000000
95849,901516518,500000
95850,769482482,1000000
95851,329314068,450000
95852,373939123,450000
95853,783559559,1000000
95854,582234536,3000000
95855,964100822,500000
95856,344263773,450000
95857,877119883,500000
95858,816324678,11325000
95859,814120015,10000000
95860,898326487,1000000
95861,355329239,450000
95862,987278914,450000
95863,799063061,1000000
95864,985213443,450000
95865,886223777,12000000
95866,963278699,10000000
95867,795756156,1000000
95868,983542015,3000000
95869,795727827,1000000
95870,789585333,1000000
95871,344116665,450000
95872,327462013,450000
95873,961672938,500000
95874,359688988,10000000
95875,949394121,1000000
95876,877992261,500000
95877,932395533,1000000
95878,856300700,500000
95879,965577886,10000000
95880,906012032,10000000
95881,877130781,500000
95882,762950950,1000000
95883,362559599,450000
95884,343642014,450000
95885,866191972,450000
95886,889719535,1000000
95887,926363644,1000000
95888,888885446,10300000
95889,814834678,11325000
95890,564301996,500000
95891,813584678,11325000
95892,966888889,10000000
95893,858856085,500000
95894,899130666,12000000
95895,944016265,1000000
95896,979491214,500000
95897,934167466,500000
95898,343773699,450000
95899,326568139,450000
95900,944720681,1000000
95901,328619969,450000
95902,915946552,500000
95903,925066222,3000000
95904,762664012,1000000
95905,762749747,1000000
95906,943440066,1000000
95907,332104224,450000
95908,985892002,10000000
95909,901860804,500000
95910,936789773,3000000
95911,943634116,1000000
95912,365979688,10000000
95913,829517777,50000000
95914,343651639,450000
95915,762503903,1000000
95916,858443868,500000
95917,963627468,500000
95918,796003888,12000000
95919,326532739,450000
95920,705274717,1000000
95921,817311368,3000000
95922,762611700,1000000
95923,943988025,1000000
95924,858886777,12000000
95925,924624777,10000000
95926,816139319,500000
95927,862949894,450000
95928,326743699,450000
95929,799100355,1000000
95930,896888801,10000000
95931,922799479,3000000
95932,866881139,450000
95933,868168895,3000000
95934,862954795,450000
95935,911080008,12000000
95936,335476379,450000
95937,961791333,500000
95938,943440303,1000000
95939,859184444,500000
95940,823008888,50000000
95941,797425262,1000000
95942,395163444,10000000
95943,866632919,450000
95944,903454845,500000
95945,386663879,5000000
95946,372890567,450000
95947,969999799,10000000
95948,856399999,120000000
95949,886112902,1000000
95950,763702112,1000000
95951,865929588,450000
95952,344291739,450000
95953,329979186,450000
95954,785922922,1000000
95955,987152019,5000000
95956,921111970,12000000
95957,868866823,500000
95958,865789735,450000
95959,779995111,3000000
95960,345922988,450000
95961,974963485,450000
95962,763725454,1000000
95963,865007589,450000
95964,333715388,450000
95965,923905188,500000
95966,931359989,3000000
95967,818031989,15000000
95968,818221338,3000000
95969,935892003,3000000
95970,812341999,12000000
95971,964198397,500000
95972,763000477,1000000
95973,355360234,450000
95974,932385579,3000000
95975,862945168,450000
95976,777992111,12000000
95977,356973366,450000
95978,365191686,450000
95979,769919991,12000000
95980,762692678,1000000
95981,986790494,500000
95982,877124433,500000
95983,865657786,450000
95984,815911077,500000
95985,342888735,450000
95986,917968708,500000
95987,866388857,450000
95988,971375566,12000000
95989,866683986,450000
95990,379196779,10000000
95991,996891984,450000
95992,943190227,1000000
95993,347051115,450000
95994,896867998,10000000
95995,862938379,450000
95996,763699692,1000000
95997,962253938,500000
95998,799116221,1000000
95999,962790599,3000000
96000,865514039,450000
96001,878232022,500000
96002,794443456,1000000
96003,865937947,450000
96004,813169179,3000000
96005,789590999,12000000
96006,794672672,1000000
96007,913745896,500000
96008,395283222,500000
96009,983149434,500000
96010,702745012,1000000
96011,784796888,12000000
96012,812767787,10000000
96013,974965969,450000
96014,968038299,3000000
96015,332553311,450000
96016,763706161,1000000
96017,333879222,10000000
96018,911234500,3000000
96019,921940868,3000000
96020,763758228,1000000
96021,901468478,10000000
96022,376469299,450000
96023,966931393,500000
96024,776207222,1000000
96025,815686878,10000000
96026,879931286,500000
96027,763651251,1000000
96028,877118088,500000
96029,941077291,1000000
96030,926786379,3000000
96031,982495672,450000
96032,979802016,3000000
96033,326564586,450000
96034,762500588,1000000
96035,918463339,500000
96036,793818689,3000000
96037,763642021,1000000
96038,941591695,1000000
96039,869289779,12000000
96040,387776669,10000000
96041,857547678,11325000
96042,888307686,1000000
96043,352901688,450000
96044,932485288,1000000
96045,918732929,3000000
96046,886626267,1000000
96047,877011283,500000
96048,327371366,450000
96049,703041102,10000000
96050,996222266,10350000
96051,869596678,10000000
96052,702783788,1000000
96053,886474179,1000000
96054,932309993,3000000
96055,822868468,3000000
96056,793678866,10000000
96057,877990018,500000
96058,782116666,65000000
96059,924855226,500000
96060,933241526,1000000
96061,818234123,500000
96062,906641995,3000000
96063,824168696,3000000
96064,983106996,3000000
96065,857308989,3000000
96066,707464474,1000000
96067,961591990,3000000
96068,943655732,1000000
96069,989839476,450000
96070,886176276,1000000
96071,567899066,10000000
96072,788499555,12000000
96073,378405988,450000
96074,799194190,1000000
96075,977332001,10000000
96076,797777979,12000000
96077,856141414,500000
96078,344079199,450000
96079,327017772,450000
96080,929856568,3000000
96081,767115345,1000000
96082,926155355,500000
96083,329652889,450000
96084,922681266,500000
96085,888512980,1000000
96086,866391990,450000
96087,865961888,10000000
96088,848200500,3000000
96089,363362332,450000
96090,974804442,450000
96091,567581879,500000
96092,778520678,1000000
96093,335402188,450000
96094,972668229,450000
96095,888350677,1000000
96096,942434428,1000000
96097,328517968,450000
96098,846727779,12000000
96099,814522399,500000
96100,976416666,65000000
96101,938808030,500000
96102,327532566,450000
96103,978034586,3000000
96104,377688778,10000000
96105,395286586,3000000
96106,936513171,1000000
96107,966593335,3000000
96108,896522554,1000000
96109,866262622,450000
96110,392451996,3000000
96111,344221271,450000
96112,813111888,12000000
96113,949582608,1000000
96114,909777075,3000000
96115,799022588,1000000
96116,763044899,1000000
96117,352995577,450000
96118,986997485,450000
96119,779699669,11000000
96120,367338339,450000
96121,918754744,500000
96122,877110339,500000
96123,961779257,500000
96124,334655968,450000
96125,901423989,3000000
96126,865202439,450000
96127,334206366,450000
96128,909107301,1000000
96129,856857985,500000
96130,858999179,12000000
96131,395154456,450000
96132,904290711,500000
96133,923996668,13900000
96134,909191986,10000000
96135,773399918,3000000
96136,862987989,450000
96137,967251811,500000
96138,901540836,500000
96139,942451617,1000000
96140,783261222,3000000
96141,343005739,450000
96142,383359779,5000000
96143,329300673,450000
96144,961886976,3000000
96145,972740464,450000
96146,336088853,450000
96147,794471888,12000000
96148,903977679,10000000
96149,368773299,450000
96150,523941995,500000
96151,343647199,450000
96152,879288798,500000
96153,981908347,500000
96154,705422944,1000000
96155,969992582,3000000
96156,705904141,1000000
96157,904973938,3000000
96158,795675559,3000000
96159,777115500,3000000
96160,888883929,10300000
96161,923390226,500000
96162,375267486,450000
96163,995981368,1000000
96164,944774758,1000000
96165,384223234,450000
96166,964779943,500000
96167,775777702,10000000
96168,764279979,10000000
96169,787394444,65000000
96170,979712689,10000000
96171,943631984,1000000
96172,776261100,1000000
96173,329105179,450000
96174,947633850,1000000
96175,898252627,1000000
96176,928639368,3000000
96177,389168696,5000000
96178,961890357,500000
96179,926212111,3000000
96180,766837999,12000000
96181,828100179,10000000
96182,946954466,1000000
96183,369403768,450000
96184,368028279,450000
96185,798888635,3000000
96186,973505354,450000
96187,941691994,3000000
96188,927808386,3000000
96189,566866113,500000
96190,889889268,3000000
96191,932305432,1000000
96192,838212222,50000000
96193,828333982,500000
96194,968355598,10000000
96195,335017986,450000
96196,773390876,1000000
96197,867014801,450000
96198,877339930,500000
96199,909092610,3000000
96200,702148866,1000000
96201,839022733,500000
96202,847744994,500000
96203,334030893,450000
96204,333949188,450000
96205,799901888,12000000
96206,393008338,500000
96207,328101030,450000
96208,705080699,10000000
96209,766234777,12000000
96210,905307622,500000
96211,937608111,500000
96212,762517917,1000000
96213,762594141,1000000
96214,702733200,1000000
96215,793471571,1000000
96216,327865699,450000
96217,795654754,1000000
96218,934108822,3000000
96219,975262124,500000
96220,889669384,1000000
96221,766136999,12000000
96222,328497139,450000
96223,702799233,1000000
96224,886723789,11325000
96225,764554678,10000000
96226,909953883,3000000
96227,327488539,450000
96228,989197666,10000000
96229,936426586,500000
96230,356025088,450000
96231,398263666,10000000
96232,839135246,500000
96233,778631555,3000000
96234,909094270,3000000
96235,326576556,450000
96236,394051357,450000
96237,987210885,3000000
96238,787323555,3000000
96239,965297659,500000
96240,886919379,3000000
96241,963604789,3000000
96242,528091996,12000000
96243,924396686,3000000
96244,888898186,10000000
96245,975310808,500000
96246,888847939,12000000
96247,909129873,1000000
96248,901736979,3000000
96249,708175174,1000000
96250,822032024,15000000
96251,989827262,450000
96252,938987098,3000000
96253,947429238,1000000
96254,787565566,10000000
96255,941810221,1000000
96256,833706091,3000000
96257,938822000,3000000
96258,328447339,450000
96259,899686829,3000000
96260,763035393,1000000
96261,795599611,1000000
96262,397448666,10000000
96263,888556688,10000000
96264,327705739,450000
96265,865247578,450000
96266,964674044,500000
96267,964878664,500000
96268,335030602,450000
96269,924062888,10000000
96270,762586582,1000000
96271,348653339,450000
96272,964031980,3000000
96273,332688357,450000
96274,858263886,500000
96275,972456231,450000
96276,988235674,10000000
96277,898618210,1000000
96278,943749995,3000000
96279,909480362,500000
96280,937232222,65000000
96281,352358889,10000000
96282,363080882,450000
96283,986898809,450000
96284,378866868,10000000
96285,762638631,1000000
96286,333725335,450000
96287,866088266,450000
96288,763574123,1000000
96289,996882001,12000000
96290,949426691,1000000
96291,382751970,450000
96292,327863799,450000
96293,343110470,450000
96294,344050300,450000
96295,976312005,3000000
96296,917080646,3000000
96297,769475678,10000000
96298,702765065,1000000
96299,857747666,12000000
96300,702888979,10000000
96301,903648886,3000000
96302,343867988,450000
96303,944746399,1000000
96304,941699688,10000000
96305,942641596,1000000
96306,329233314,450000
96307,877122788,500000
96308,916024026,3000000
96309,335717568,450000
96310,762769269,1000000
96311,344179288,450000
96312,963771116,3000000
96313,795733522,1000000
96314,979032010,10000000
96315,327849929,450000
96316,903892111,3000000
96317,762788277,1000000
96318,767038555,3000000
96319,389079886,450000
96320,372291298,450000
96321,343720639,450000
96322,902314499,500000
96323,599999999,250000000
96324,971940660,450000
96325,931857887,3000000
96326,909408787,3000000
96327,329341976,450000
96328,902018875,3000000
96329,839776779,10000000
96330,865417179,450000
96331,975729871,450000
96332,922351986,3000000
96333,762755044,1000000
96334,799230997,1000000
96335,915924939,500000
96336,333913691,450000
96337,374968266,450000
96338,708041049,1000000
96339,947866493,1000000
96340,763129126,1000000
96341,844666968,12000000
96342,909613680,500000
96343,523456779,10000000
96344,922045888,10000000
96345,348078078,450000
96346,866071714,450000
96347,974335991,450000
96348,966645779,10000000
96349,359027199,450000
96350,794038888,65000000
96351,949551620,1000000
96352,398898998,10000000
96353,329221174,450000
96354,344271205,450000
96355,327197697,450000
96356,345941441,450000
96357,823583686,3000000
96358,898883883,3000000
96359,343631970,450000
96360,974765216,500000
96361,812022013,15000000
96362,828638838,3000000
96363,327430339,450000
96364,916152008,15000000
96365,921495999,10000000
96366,374841115,450000
96367,927135678,13000000
96368,865604565,450000
96369,386309488,450000
96370,773398498,1000000
96371,858107678,11325000
96372,842971333,500000
96373,763584084,1000000
96374,334676066,450000
96375,937560117,500000
96376,814821333,3000000
96377,973719222,3000000
96378,343826366,450000
96379,853538282,500000
96380,382083988,10000000
96381,388131345,450000
96382,879161079,500000
96383,971464194,500000
96384,853277555,12000000
96385,975387271,450000
96386,853774953,500000
96387,898633839,1000000
96388,879484384,500000
96389,819708197,10000000
96390,582872005,500000
96391,814687799,10000000
96392,329777436,450000
96393,877110409,500000
96394,823527777,50000000
96395,924902239,500000
96396,819883688,3000000
96397,388012210,450000
96398,332883139,450000
96399,982212179,3000000
96400,868456186,500000
96401,966693868,10000000
96402,362686789,10000000
96403,936897700,500000
96404,868395897,10000000
96405,763544399,1000000
96406,398818989,10000000
96407,855936788,10000000
96408,877119192,500000
96409,904234879,3000000
96410,774504450,1000000
96411,363266286,450000
96412,779254254,1000000
96413,909179893,1000000
96414,798868693,3000000
96415,346381239,450000
96416,877777980,13000000
96417,934877879,10000000
96418,335983039,450000
96419,329895586,450000
96420,839025999,12000000
96421,973975197,450000
96422,326767779,10000000
96423,789888047,3000000
96424,355307337,450000
96425,888687069,3000000
96426,779973666,12000000
96427,879767474,500000
96428,865406099,450000
96429,398779268,3000000
96430,708024224,1000000
96431,973412021,3000000
96432,763730734,1000000
96433,975830550,450000
96434,332356186,450000
96435,896661186,3000000
96436,877009068,500000
96437,918380000,10000000
96438,924869488,3000000
96439,886636688,10000000
96440,708883000,12000000
96441,988887206,10000000
96442,329130166,450000
96443,795701968,1000000
96444,762629627,1000000
96445,772966868,13000000
96446,866238779,450000
96447,376796289,450000
96448,888368658,1000000
96449,848438567,11325000
96450,344536608,450000
96451,983939119,3000000
96452,985635118,500000
96453,386555550,10000000
96454,372222819,10000000
96455,947923599,1000000
96456,865417269,450000
96457,818656858,3000000
96458,582326777,3000000
96459,763111944,1000000
96460,388737777,65000000
96461,966652626,500000
96462,332284586,450000
96463,763544700,1000000
96464,941623769,1000000
96465,344095839,450000
96466,886181525,1000000
96467,338083938,450000
96468,586442008,500000
96469,922255679,13900000
96470,334290384,450000
96471,812957678,11325000
96472,344155639,450000
96473,981019311,500000
96474,997338899,10000000
96475,352101415,450000
96476,328533394,450000
96477,334631299,450000
96478,582241999,12000000
96479,823139222,3000000
96480,865354479,450000
96481,764001456,1000000
96482,989732197,3000000
96483,932118114,1000000
96484,354190277,450000
96485,877993310,500000
96486,964989162,500000
96487,901441451,500000
96488,375271289,450000
96489,339131618,450000
96490,394222229,10000000
96491,904301456,3000000
96492,941346492,1000000
96493,798460279,1000000
96494,334850166,450000
96495,865484386,450000
96496,899030405,1000000
96497,384765444,450000
96498,763099005,1000000
96499,933808585,3000000
96500,368380234,450000
96501,917679352,500000
96502,332769089,450000
96503,859765639,500000
96504,762726464,1000000
96505,326046166,450000
96506,909175295,1000000
96507,981922359,3000000
96508,929445555,50000000
96509,947396996,1000000
96510,984310431,500000
96511,763176173,1000000
96512,702782082,1000000
96513,869515686,500000
96514,334126199,450000
96515,773100200,1000000
96516,877149586,500000
96517,377999936,10000000
96518,945999191,1000000
96519,983642021,3000000
96520,329107866,450000
96521,945418188,1000000
96522,868868333,10000000
96523,921480368,3000000
96524,968773179,3000000
96525,327537266,450000
96526,856479539,500000
96527,327764139,450000
96528,815201666,12000000
96529,763734345,1000000
96530,778556210,1000000
96531,762658258,1000000
96532,776200377,1000000
96533,332030079,450000
96534,866360003,450000
96535,939881994,10000000
96536,819981984,3000000
96537,343070368,450000
96538,827336777,12000000
96539,908962017,3000000
96540,949658345,1000000
96541,835078777,12000000
96542,785292292,1000000
96543,763515615,1000000
96544,762618585,1000000
96545,898622998,1000000
96546,945626099,1000000
96547,935608090,3000000
96548,969502015,3000000
96549,334961339,450000
96550,908333151,500000
96551,974131335,450000
96552,339027786,450000
96553,347555666,10000000
96554,776668678,10000000
96555,342857388,450000
96556,813635999,12000000
96557,335235225,450000
96558,853689777,12000000
96559,879286566,500000
96560,901368969,10000000
96561,942430427,1000000
96562,774361818,1000000
96563,329160794,450000
96564,932612395,1000000
96565,707559292,1000000
96566,909878524,500000
96567,827791984,3000000
96568,901186388,3000000
96569,877993326,500000
96570,327292188,450000
96571,989629991,10000000
96572,335113339,450000
96573,332802168,450000
96574,862916006,450000
96575,708144004,1000000
96576,927021777,10000000
96577,901730978,3000000
96578,975341382,450000
96579,329405939,450000
96580,862919894,450000
96581,333430568,450000
96582,898888539,3000000
96583,921424239,1000000
96584,926837486,3000000
96585,899661995,3000000
96586,774643643,1000000
96587,764879999,65000000
96588,777678475,3000000
96589,369536888,10000000
96590,926655855,500000
96591,936661707,3000000
96592,838110686,500000
96593,364970610,450000
96594,383816186,450000
96595,974338491,450000
96596,779667966,10000000
96597,888888195,10300000
96598,818351555,12000000
96599,796556999,12000000
96600,842140778,3000000
96601,919587093,500000
96602,977883314,500000
96603,336214939,450000
96604,903196182,3000000
96605,369718968,5000000
96606,877127345,500000
96607,567861979,3000000
96608,902438556,500000
96609,941675943,1000000
96610,856424456,3000000
96611,989031088,3000000
96612,935606606,500000
96613,935743939,500000
96614,914969929,3000000
96615,948888857,10300000
96616,779757299,1000000
96617,973271517,500000
96618,779266665,10000000
96619,347690666,10000000
96620,332580288,450000
96621,888952195,1000000
96622,877004379,500000
96623,332374099,450000
96624,899066667,10000000
96625,909621381,500000
96626,943223170,1000000
96627,926137888,10000000
96628,342884669,450000
96629,775378999,12000000
96630,798606070,1000000
96631,399062000,3000000
96632,965357567,3000000
96633,763120876,1000000
96634,344250380,450000
96635,344162368,450000
96636,346384554,450000
96637,763031033,1000000
96638,336302339,450000
96639,359382868,450000
96640,824068068,3000000
96641,326501088,450000
96642,983018141,500000
96643,327260216,450000
96644,763599466,1000000
96645,795751951,1000000
96646,961580357,500000
96647,942915988,3000000
96648,949688884,10000000
96649,327055115,450000
96650,812398868,10000000
96651,387153223,450000
96652,348197678,450000
96653,348333331,10000000
96654,778477879,10000000
96655,343564588,450000
96656,325222005,450000
96657,971215202,500000
96658,898686968,10000000
96659,865646533,450000
96660,938553737,500000
96661,962390969,3000000
96662,896663579,3000000
96663,865111738,450000
96664,845529678,11325000
96665,342985539,450000
96666,775566535,1000000
96667,367453939,450000
96668,886694399,1000000
96669,971671986,3000000
96670,522051986,12000000
